Entrez_ID,Gene,mouse_scBAT_count,mouse_iBAT_counts,mouse_WAT_count,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu,Human_Genbank_Accession,Human_Gene,Human_scBAT_FPKM,Human_WAT_FPKM,MouseSCBATvsWAT_LR,MouseSCBATvsWAT_PV
56745,C1qtnf1,624.6667,393.6667,2313.3333,247.275,320.285,470.41,193.175,262.615,172.93,NM_198594,C1QTNF1,2.39,0.69,0,0.00099473
269639,Zfp512,354,362.3333,925.3333,221.95,303.42,291.82,323.05,255.22,284.29,NM_001271289,ZNF512,0.99,0.01,0,0.052515
18392,Orc1,13.6667,17,53.6667,27.135,34.955,24.26,21.435,28.705,34.675,NM_001190819,ORC1,1.51,0.41,0,0.01891
71529,Kazn,86.6667,51.6667,307,21.0733,18.4933,20.1533,15.5067,22.79,14.8933,NM_001018001,KAZN,6.76,0.71,0,0.016119
53376,Usp2,1613.6667,1745.6667,589.6667,372,207.83,309.45,246.16,223.85,293.565,NM_004205,USP2,1.31,0.61,1,1.73e-07
70333,Cd3eap,195.3333,183.6667,356.3333,376.67,290.3,269.04,347.28,322.79,386.82,NM_012099,CD3EAP,3.21,1.28,0,0.73974
12333,Capn1,811.6667,720,2277.3333,193.875,177.065,224.835,364.375,571.54,678.17,NM_001198869,CAPN1,3.24,0.85,0,0.015299
245522,Zc4h2,41,43.6667,150.3333,84.59,99.97,76.4,141.53,106.25,105.17,NM_001243804,ZC4H2,1.39,0.33,0,0.01112
30794,Pdlim4,38.6667,29.3333,394.3333,789.43,715.43,934.54,63.61,402.19,453.04,NM_001131027,PDLIM4,2.63,0.07,0,9.62e-08
74365,Lonrf3,88.6667,76.3333,78,552.925,568.62,434.435,420.84,374.495,411.76,NM_024778,LONRF3,1.15,0.16,1,0.058486
109910,Zfp91,3234.3333,3194.3333,3410.3333,577.124,519.798,536.424,570.408,445.396,632.17,NM_001197051,ZFP91,4.98,2.13,1,0.031247
29811,Ndrg2,9820.6667,9805.3333,4431.6667,640.25,567.86,460.1,217.76,323.19,580.3,NM_016250,NDRG2,1.23,0.09,1,3.95e-06
20280,Scp2,13056,12084.6667,12585.6667,4627.8325,3927.0525,2809.415,1984.4625,3036.225,5109.2325,NM_001007100,SCP2,74.22,18.65,1,0.041132
14783,Grb10,593.6667,507.3333,2022,681.1333,594.55,351.2667,136.1967,333.55,341.5633,NM_001001549,GRB10,2.27,0.05,0,0.0038934
109979,Art3,3225.3333,3115.6667,6175,12.905,18.1,20.29,21.765,31.135,22.895,NM_001179,ART3,0.62,0,0,0.43654
17829,Muc1,20.6667,16,27,24.21,12.58,17.03,17.39,16.7,28.69,NM_001204290,MUC1,2.48,0.49,1,0.55506
18181,Nrf1,341,295.6667,943.6667,68.7175,68.2425,75.2025,101.77,79.7875,82.425,NM_005011,NRF1,1.85,0.52,0,0.046382
319583,Lig4,302.3333,306,383.6667,300.89,270.25,283.28,291.87,350.17,214.39,NM_001098268,LIG4,1.33,0.59,1,0.28659
17279,Melk,3,2.6667,91.6667,20.56,13.61,5.67,59.2,14.17,27.58,NM_001256690,MELK,4.4,1.99,0,1.29e-08
22004,Tpm2,3015.3333,1260.3333,468.3333,871.62,942.49,915.3925,1299.8125,1399.28,1367.65,NM_003289,TPM2,35.37,12.22,1,9.15e-17
266632,Irak4,203,222.3333,740.3333,37.34,34.42,40.4667,38.06,31.8967,30.81,NM_001114182,IRAK4,0.83,0,0,0.0026285
74199,Vit,23.6667,18.3333,108.6667,11.16,9.24,5.49,25.23,23.76,107.12,NM_001177971,VIT,1.44,0.07,0,0.0061061
54633,Pqbp1,469.6667,379.3333,1289,451.555,589.515,593.185,527.415,795.73,526.745,NM_001032383,PQBP1,5.77,0.44,0,0.037435
15275,Hk1,428.6667,625.6667,1712,5016.3133,5472.2433,5585.9333,5787.5633,5014.6267,4525.6867,NM_033496,HK1,0.68,0.01,0,0.00016951
105351,AW209491,545,495.6667,356.3333,652.42,458.33,514.32,510.46,353.6,702.74,NM_001099858,C7orf25,7.81,0.04,1,0.00010173
236732,Rbm10,948,941,1630.3333,313.06,283.04,349.1067,448.8767,347.75,376.0467,NM_152856,RBM10,4.51,2.23,0,0.95521
75619,Fastkd2,455.6667,450.6667,482.6667,270.6275,220.9325,175.13,311.6825,160.8125,248.755,NM_014929,FASTKD2,3.96,1.58,1,0.051819
18708,Pik3r1,11928.6667,7375.6667,15649.6667,285.465,151.455,100.9125,126.115,94.1175,190.7875,NM_181504,PIK3R1,3.81,0.26,1,0.51225
77254,Yif1b,1191.3333,1253.3333,813,784.42,576.42,616.21,450.9,761.63,588.16,NM_001145462,YIF1B,1.42,0.03,1,5.02e-05
93691,Klf7,95,122,246.6667,178.095,287.345,411.215,294.6575,219.1825,190.815,NM_001270944,KLF7,0.98,0.09,0,0.1336
12296,Cacnb2,10.3333,11.6667,18.6667,6.655,9.38,4.94,9.755,11.76,2.47,NM_201596,CACNB2,1.1,0.51,0,0.91295
71785,Pdgfd,518.3333,607.6667,364.3333,26.7933,17.8733,13.9767,17.1067,8.6867,9.8667,NM_025208,PDGFD,6.5,2.19,1,0.0065651
72121,Dennd2d,241.6667,247.6667,1929,24.45,31.595,20.29,40.69,25.085,29.61,NM_024901,DENND2D,0.69,0,0,1.85e-07
233489,Picalm,6642,6349,8206.6667,3557.675,3326.825,3721.33,2801.14,3177.04,4202.225,NM_007166,PICALM,13.68,6.69,1,0.18552
67422,Dhdds,764.3333,664.3333,1313.6667,143.66,141.7733,149.5467,115.86,107.7033,149.5467,NM_001243565,DHDDS,2.91,0.33,0,0.77464
12462,Cct3,2495,2346.3333,3569.6667,1680.6243,1577.6814,1340.2071,2252.2914,1338.2714,1709.5286,NM_001008800,CCT3,19.5,1.08,1,0.41561
18003,Nedd9,239.6667,293.6667,2887.6667,160.4475,146.5875,155.6675,55.3475,49.31,71.5,NM_182966,NEDD9,5.24,1.2,0,7.35e-10
13717,Eln,791.3333,641.6667,2896.3333,23.905,17.14,25.15,21.59,32.435,20.745,NM_000501,ELN,1.72,0,0,0.0008248
217351,Tnrc6c,765.6667,809,2701.6667,197.5167,212.1667,265.2367,200.79,148.2267,250.75,NM_018996,TNRC6C,0.63,0.19,0,0.00048205
16775,Lama4,3547.6667,2438.3333,5568.6667,960.87,1222.485,1729.375,593.56,955.42,1566.195,NM_001105209,LAMA4,2.97,0.02,0,0.93406
76890,Memo1,1175,1180.3333,913.6667,819.265,835.44,685.42,1372.75,805.855,820.53,NM_001137602,MEMO1,4.63,0.81,1,0.00022593
210148,Slc30a6,230.6667,223,384.3333,560.12,577.35,458.68,533.35,413.16,591.92,NM_001193513,SLC30A6,0.95,0.14,1,0.99299
55980,Impa1,1278,1105.3333,1688.6667,448.0967,487.22,230.2733,568.3567,374.0633,343.7567,NM_001144879,IMPA1,1.99,0.54,1,0.2435
242608,Podn,651.6667,521.6667,3840.6667,227.94,126.74,169,126.97,124.18,191.02,NM_001199081,PODN,2.86,1.11,0,6.86e-06
11658,Alcam,50,51,1232,243.898,113.286,112.796,38.956,67.342,126.598,NM_001243281,ALCAM,5.98,2.92,0,7.87e-23
14051,Eya4,16.6667,7.6667,41.6667,48.85,32.3225,23.2275,25.855,19.895,72.87,NM_172103,EYA4,1.83,0.62,0,0.32781
100126824,Sco2,0,0,0,635.72,411.96,534.31,720.27,487.25,569.84,NM_005138,SCO2,9.76,4.53,1,1
232339,Ankrd26,137,132.6667,415.3333,65.33,71.4633,64.81,72.16,41.84,73.28,NM_001256053,ANKRD26,0.97,0.48,0,0.042322
225362,Reep2,5.6667,10,41,15.78,31.73,7.25,23.73,19.82,28.07,NM_001271803,REEP2,0.79,0.02,0,0.0030249
16842,Lef1,3.3333,4.6667,1744,28.86,30.435,34.975,74.84,49.46,53.585,NM_016269,LEF1,0.72,0,0,4.6e-15
234733,Ddx19b,571.3333,514.3333,1011.6667,83.49,61.2533,81.5,49.2733,65.1267,55.3567,NM_001014449,DDX19B,2,0.24,0,0.83778
381259,Tmem237,98.3333,101.6667,221.3333,257.61,344.75,243.23,230.66,200.76,249.91,NM_152388,TMEM237,0.7,0.09,0,0.26595
213027,Evi5l,332.6667,337.6667,376.3333,73.455,56.125,64.04,45.36,87.55,34.52,NM_145245,EVI5L,0.7,0.25,1,0.17848
19303,Pxn,815.3333,753.3333,2331.3333,579.65,689.6267,782.3767,874.1533,541.0167,476.7067,NM_001243756,PXN,3.52,1.73,0,0.0076806
74075,Syce1,3.3333,1,3.6667,20.11,41.46,25.74,24.84,28.74,29.88,NM_001143764,SYCE1,3.04,0.2,1,0.52735
26416,Mapk14,2574.3333,2433.6667,3954.6667,258.7633,292.2083,332.4617,255.1583,233.1267,261.725,NM_139014,MAPK14,3.12,0.46,1,0.71101
17342,Mitf,197.3333,194.6667,540.3333,290.91,361.905,503.025,481.93,516.935,453.365,NM_006722,MITF,0.61,0.06,0,0.053345
67971,Tppp3,510.6667,350.6667,583.6667,73.5,55.88,51.96,49.58,112.07,54.49,NM_015964,TPPP3,0.62,0.18,1,0.2429
432572,Specc1,56.6667,48.6667,221.3333,74.32,48.5967,72.3867,90.9933,58.1533,53.6333,NM_152904,SPECC1,3.41,1.55,0,0.0036144
15439,Hp,17424.3333,13414,28010.6667,7561.65,13423.64,13069.76,10497.31,12291.7,13750.4,NM_005143,HP,15.33,2.91,0,0.89456
20462,Tra2b,837,793,2317,838.254,685.51,814.364,929,672.404,610.096,NM_001243879,TRA2B,3.03,0.49,0,0.025769
76263,Gstk1,1240.6667,1223.6667,1169.3333,1095.11,823.18,495.61,584.4,1528.83,1370.36,NM_001143681,GSTK1,1.45,0.01,1,0.043329
225339,Ammecr1l,1590.3333,1541.6667,1899.3333,614.0525,385.58,638.505,714.6325,329.335,466.9,NM_001199140,AMMECR1L,4.45,2.16,1,0.092336
23917,Impdh1,15361,18157.6667,2535.6667,798.01,1064.02,935.6,928.47,1067.2,671.87,NM_001142575,IMPDH1,3.44,1.38,1,6.8e-26
20822,Trove2,631.3333,631.3333,943.6667,350.1175,580.5875,721.98,409.1225,342.7575,536.1725,NM_001042370,TROVE2,10.49,4.59,1,0.79093
232227,Iqsec1,3656,3656.3333,6193.6667,359.325,347.97,558.7,312.225,360.895,343.605,NM_014869,IQSEC1,0.79,0.19,0,0.77815
18004,Nek1,367.6667,384.3333,570.6667,104.395,139.7475,157.3975,146.1625,96.955,170.0275,NM_001199400,NEK1,0.66,0.12,1,0.82051
12534,Cdk1,27,24.6667,257,613.86,802.54,805.75,786.9,771.02,823.13,NM_033379,CDK1,0.63,0,0,2.65e-06
16828,Ldha,26792.3333,25438.6667,17992.6667,17973.74,14978.92,16391.93,14842.71,15000.02,18149.55,NM_001165416,LDHA,1.14,0.53,1,6.33e-05
55947,Dclre1a,336.6667,368.3333,401.3333,108.73,99.7033,97.97,96.97,99.0133,96.9667,NM_014881,DCLRE1A,0.88,0.34,1,0.21405
117150,Pip4k2c,1235,1162,1719,341.255,198.68,340.045,293.46,250.045,229.715,NM_001146260,PIP4K2C,1.38,0.53,1,0.38852
18294,Ogg1,210.6667,209,307.3333,82.915,68.6,91.335,68.645,90.655,56.865,NM_016829,OGG1,0.99,0,1,0.63933
98752,Fcrla,7.3333,9,1703.3333,7.5233,13.84,6.0467,8.8133,13.0667,10.9333,NM_001184872,FCRLA,0.63,0.17,0,3.06e-14
21339,Taf1a,179.3333,168.6667,414.3333,289.74,242.1,229.23,276.19,150.8,210.51,NM_139352,TAF1A,1.03,0.16,0,0.28563
58193,Extl2,394,347,536,285.045,248.11,268.13,276.965,186.39,306.885,NM_001261440,EXTL2,0.95,0,1,0.49299
193034,Trpv1,30,28,277.3333,24.74,5.57,8.9,5.45,5.1,23.55,NM_080704,TRPV1,1.21,0.39,0,1.01e-06
27357,Gyg,3201,3123,2453.6667,2201.495,3577.795,1869.43,954.085,1304.755,2820.68,NM_001184721,GYG1,5,2.45,1,0.00039366
21379,Tbrg4,1897,1902,1245.6667,202.6425,133.475,162.3625,272.0975,156.4925,157.27,NM_030900,TBRG4,6.79,2.24,1,3.21e-06
50880,Scly,333.6667,312,742.3333,59.36,88.84,68.165,87.12,82.68,85.13,NM_016510,SCLY,1.84,0.84,0,0.22782
71461,Ptk7,58,44.3333,139.6667,25.04,17.58,22.23,37.76,18.82,28.84,NM_001270398,PTK7,1.02,0.1,0,0.24948
75578,Fggy,588.6667,553.3333,594.3333,390.78,434.87,321.02,232.17,372.14,465.62,NM_018291,FGGY,0.66,0.12,1,0.13105
21827,Thbs3,142,83.3333,358.6667,40.37,17.73,17.14,46.26,57.63,50.32,NM_007112,THBS3,1.88,0.69,0,0.14181
12122,Bid,119.3333,99.6667,891.3333,273.31,269.7833,208.3633,335.8167,136.3833,126.8567,NM_001244569,BID,2.64,0.31,0,5.38e-09
14200,Fhl2,6.6667,8.6667,60,280.1,560,409.97,369.61,161.44,140.63,NM_001450,FHL2,8.99,3.42,0,4.08e-05
383295,Ypel5,1590,1500.3333,3222,1488.895,1565.51,1306.835,1615.85,1323.15,1315.435,NM_001127399,YPEL5,0.72,0,0,0.26654
212998,BC016579,0.33333,0.33333,0,2.25,10.89,16.58,10.02,13.2,17.89,NM_001171747,C3orf52,0.78,0.17,1,1
12545,Cdc7,105.3333,101,346,44.255,82.95,55.155,99.075,92.065,94.335,NM_001134419,CDC7,5.93,2.5,0,0.066186
11308,Abi1,1042,982,3041.3333,746.745,1118.69,1077.0075,822.28,682.245,878.7075,NM_001178121,ABI1,1.63,0.5,0,0.0076216
22431,Wt1,0,0,3.3333,67.95,405.42,443.87,179.26,151.11,515.91,NM_001198552,WT1,1.66,0.03,0,0.020803
16194,Il6ra,838.3333,428.3333,2374.6667,132.715,119.64,108.685,98.935,86.455,177.975,NM_181359,IL6R,0.8,0.25,0,0.023664
76366,Mtif3,519,496.6667,514,185.72,170.68,137.12,251.08,130.06,169.45,NM_152912,MTIF3,13.11,3.98,1,0.022777
228355,Madd,290.6667,272,2485.3333,42.775,42.99,38.62,34.275,43.215,39.115,NM_001135944,MADD,1.07,0.31,0,3.08e-06
71901,Fam219a,321.6667,302.6667,505.3333,292.79,490.595,633.405,587.55,578.75,322.805,NM_001184943,FAM219A,1.73,0.17,1,0.91471
66993,Smarcd3,551,613.3333,429.6667,131.91,111.43,179.2,238.33,178.65,135.61,NM_003078,SMARCD3,1.1,0,1,0.0048462
333639,Mamld1,487.3333,404.6667,197.3333,90.55,60.29,61.62,43.08,67.19,47.32,NM_001177465,MAMLD1,1.46,0.57,1,2.9e-06
66132,1110008L16Rik,410.6667,395.3333,382,150.82,197.49,170.64,148.57,106.4,134.07,NM_001256680,KIAA0391,0.69,0.01,1,0.024729
13371,Dio2,2491.3333,2105,29.3333,290.4733,53.3333,48.94,36.3133,60.5567,51.3967,NM_001242503,DIO2,0.95,0,1,4.87e-58
21406,Tcf12,1596.3333,1550.6667,3049,436.652,239.586,329.442,346.186,200.558,421.96,NM_207038,TCF12,1.42,0.05,0,0.48325
19084,Prkar1a,5708,5765.6667,8790.3333,1804.3533,2054.9433,2030.13,2251.96,1878.07,2632.0233,NM_001276289,PRKAR1A,5.1,1.23,1,0.68694
50850,Spast,958,978.6667,1227,271.585,344.22,352.41,390.445,217.855,323.715,NM_199436,SPAST,0.78,0.07,1,0.18195
102626,Mapkapk3,1704.6667,1497.6667,1103,252.145,161.7,113.47,191.695,187.235,270.975,NM_001243925,MAPKAPK3,1.53,0,1,3.57e-06
83671,Sytl2,34.6667,24.6667,306.6667,35.11,76.85,85.89,27.07,48.14,88.42,NM_206930,SYTL2,0.69,0.09,0,3.97e-06
56367,Scoc,945,977,959.3333,1325.37,1232.96,1374.795,839.21,648.32,1088.93,NM_001153484,SCOC,0.98,0.01,1,0.06016
17874,Myd88,672.3333,599.6667,1312.3333,780.88,473.23,623.12,500.71,600.91,875.27,NM_001172566,MYD88,4.99,0.41,0,0.50563
70430,Tbce,353,342.6667,695.3333,649.54,572.08,443.61,714.28,501.38,737.69,NM_001079515,TBCE,0.7,0,0,0.54775
76022,Gon4l,550.6667,550.3333,1269,81.8733,84.7167,110.9433,107.97,78.7633,99.4633,NM_001198904,YY1AP1,1.27,0.15,0,0.16265
20411,Sorbs1,14861.3333,13528.6667,25758,669.8217,726.8617,560.3267,312.05,310.865,843.5867,NM_024991,SORBS1,1.09,0.14,0,0.6719
21780,Tfam,1336.6667,1442.3333,1589.6667,511.095,405.38,388.34,437.27,333.545,394.725,NM_001270782,TFAM,1.07,0.18,1,0.08628
22063,Trpc1,59,58.3333,65.6667,94.78,124.85,279.005,96.51,99.18,126.435,NM_001251845,TRPC1,0.75,0.12,1,0.29956
68957,Paqr6,38.6667,30,28.3333,11.51,6.94,12.07,6.55,5.8,2.94,NM_001272113,PAQR6,1.94,0.88,1,0.023181
20586,Smarca4,1644,1552.6667,3434.6667,488.875,355.15,487.23,562.87,440.56,664.17,NM_001128846,SMARCA4,2.83,4.26,0,0.27487
24030,Mrps12,786.3333,766.3333,574.6667,660.54,529.52,495.49,527.05,758.96,770.1,NM_021107,MRPS12,1.45,0.16,1,0.00052601
54613,St3gal6,1363.3333,968.6667,1423,15.708,27.602,25.306,12.318,31.01,11.368,NM_001271146,ST3GAL6,1.33,0.39,1,0.034175
14613,Gja5,96.3333,103.3333,246.6667,6.71,3.77,2.28,11.27,2.75,11.46,NM_181703,GJA5,1.27,0.22,0,0.14737
71148,Mier1,984.3333,1017,2686.6667,278.1233,175.31,208.0067,186.0533,174.0733,171.0233,NM_001146110,MIER1,1.93,0.76,0,0.023391
67168,Lpar6,1408.3333,1447.6667,2028.3333,396.18,294.45,228.72,215,271.33,541.53,NM_001162498,LPAR6,3.42,1.45,1,0.52219
27047,Omd,14,10,61,111.3,20.84,10.06,130.79,59.35,384.38,NM_005014,OMD,3.62,0.14,0,0.017828
68642,Tmem216,194,181,380.3333,388.375,257.09,239.445,264.6,330.61,666.65,NM_001173991,TMEM216,1.76,0,0,0.46265
381921,Taok2,1480,1608.3333,3436,23.6433,21.09,52.1567,41.0733,48.2333,38.8633,NM_016151,TAOK2,0.69,0.3,0,0.093498
66568,Rwdd3,127.6667,137.3333,77,36.1867,49.77,42.94,24.9167,24.96,26.7133,NM_001199682,RWDD3,2.35,0.32,1,0.00071223
269037,Ctif,618,607,1037.6667,141.62,210.73,269.43,155.92,176.73,117.46,NM_001142397,CTIF,0.75,0.26,0,0.80826
69731,Gemin7,593.6667,563,967.6667,493.3,446.34,482.11,540.77,784.95,460.22,NM_024707,GEMIN7,2.3,0.32,1,0.95884
22793,Zyx,573.3333,559.6667,2403,699.465,904.775,1224.625,544.645,610.205,405.125,NM_003461,ZYX,24.13,9.79,0,7.6e-06
26466,Zfp260,1101,1068.6667,1754.3333,360.778,464.35,560.634,390.622,361.734,533.564,NM_001166038,ZNF260,1.14,0.38,1,0.79367
16201,Ilf3,775,770.6667,2100,222.2125,206.1725,205.245,283.6775,185.335,241.285,NM_004516,ILF3,8.09,3.78,0,0.034718
319845,Bbs9,170.3333,172.3333,498.3333,49.98,57.51,48.39,57.02,52.86,51.7,NM_001033605,BBS9,1.18,0,0,0.04735
107702,Rnh1,2154.6667,2081,3329.3333,1861.63,1679.04,1724.23,2188.43,1452.48,2025.75,NM_203389,RNH1,4.35,1.38,1,0.77822
80287,Apobec3,227.6667,256,3883.3333,47.85,51.39,52.6,79.38,81.84,78.1,NM_001270411,APOBEC3B,1.7,0.12,0,5.06e-09
235527,Plscr4,275.6667,272,622.6667,220.08,76.405,144.255,122.16,101.15,113.36,NM_001128305,PLSCR4,2.3,1.06,0,0.20709
234854,Cdk10,370.6667,369.3333,639.6667,278.92,278.01,401.57,218.85,250.56,236.49,NM_001160367,CDK10,2.93,0.36,0,0.85972
77045,Bcl7a,798,962,784.6667,49.642,60.464,70.92,91.004,58.164,39.184,NM_020993,BCL7A,0.96,0.44,1,0.018169
72293,Nkd2,23,14.6667,66.6667,87.9775,58.6475,103.2375,87.66,61.285,17.4025,NM_033120,NKD2,0.63,0.18,0,0.14435
17131,Smad7,164,161.6667,928,1102.875,1174.51,819.16,1485.535,887.85,824.16,NM_005904,SMAD7,0.78,0.13,0,0.00033431
18295,Ogn,562.6667,330,1905,1991.26,580.76,255.905,1288.54,803.705,2379.045,NM_014057,OGN,1.17,0.02,0,0.0093792
219072,Haus4,199.3333,235,476.3333,122.95,129.06,183.49,122.55,91.44,103.53,NM_017815,HAUS4,5.41,1.65,0,0.21396
96875,Prg4,105,102.3333,73,10790.53,13904.8,14626.76,1999.57,6750.96,7908.72,NM_005807,PRG4,3.85,0.34,1,0.0089499
74763,Naa60,2089.6667,2019.6667,2841.3333,429.67,298.19,414.02,293.87,402.98,387.79,NM_024845,NAA60,3.7,1.08,1,0.3279
78755,Fam122b,156.3333,163,414,141.55,190.47,211.96,184.89,203.21,235.07,NM_145284,FAM122B,1.74,0.73,0,0.12116
224139,Golgb1,4076.3333,3988.3333,5533.3333,284.9,248.06,376.29,142.4133,227.2533,220.6233,NM_001256486,GOLGB1,3.64,0.97,1,0.42868
72446,Prr5l,175.3333,123,752.3333,38.8467,44.7967,52.82,117.3367,77.23,53.2567,NM_001160168,PRR5L,1.35,0.58,0,0.00012646
67452,Pnpla8,5789.3333,5750.6667,4526.3333,1290.035,1388.31,1488.115,976.325,805.32,1286.73,NM_001256008,PNPLA8,3.3,0.91,1,0.0022233
230257,Ptbp3,2576.3333,2663.3333,8750.3333,354.6633,387.2533,374.1467,387.5067,153.3933,309.7933,NM_001163788,PTBP3,4.02,1.68,0,0.0015928
21898,Tlr4,137.3333,199.6667,1124,160.8875,236.79,207.92,244.4625,464.1925,210.265,NM_138557,TLR4,1.22,0.47,0,1.06e-10
22680,Zfp207,1592.6667,1801.6667,4572,284.98,263.066,227.572,314.558,188.96,349.602,NM_003457,ZNF207,11.73,4.27,0,0.011637
17434,Mocs2,2038.3333,2072.3333,1941.6667,1532.26,1570.28,910.2,1333.33,1645.515,1552.48,NM_004531,MOCS2,4.15,1.95,1,0.031075
67972,Atp2b1,1088,916.3333,3183.6667,292.2167,225.2867,324.7967,426.03,239.7133,299.6133,NM_001001323,ATP2B1,1.01,0.1,0,0.0034884
11352,Abl2,729.3333,770,1882,269.8333,245.7367,273.0267,295.9767,159.4667,173.2433,NM_005158,ABL2,1.69,0.78,0,0.0477
21814,Tgfbr3,4024.3333,3733.6667,5535.3333,1959.03,3517.685,4719.405,2797.285,1909.945,3924.73,NM_001195684,TGFBR3,3.29,1.42,1,0.56693
50706,Postn,2971,2596.3333,4699.3333,1863.13,3206.58,1991.6,7884.44,2989.28,7453.08,NM_006475,POSTN,1.72,0.22,0,0.94592
237339,L3mbtl3,235.6667,206.6667,891.6667,63.3667,58.62,77.2767,59.3367,37.5533,51.6233,NM_032438,L3MBTL3,1.38,0.62,0,0.0013782
231507,Plac8,86.3333,22.3333,1532.3333,953,1307.07,564.17,16150.32,16214.34,18201.75,NM_016619,PLAC8,0.87,0.43,0,9.23e-11
108907,Nusap1,28,27.3333,314,33.275,35.16,21.32,46.085,38.225,42.45,NM_016359,NUSAP1,6.83,2.7,0,1.11e-06
21812,Tgfbr1,992.6667,937.3333,1939,678.1567,718.98,784.9833,871.6933,690.6833,1515.1533,NM_001130916,TGFBR1,1.31,0.34,0,0.4967
225027,Srsf7,1051.6667,978,3357.3333,1100.71,925.38,1397.0767,1988.0833,1132.35,1089.1567,NM_001195446,SRSF7,13.59,6.64,0,0.011949
66665,Msantd3,263,267.6667,203.6667,61.765,44.375,71.565,135.825,69.26,83.615,NM_001198807,MSANTD3,2.96,0.77,1,0.030876
229699,Slc16a4,26,45,45.6667,47.2,40.435,33.485,26.935,23.46,51.615,NM_001201547,SLC16A4,6.1,2.67,0,0.84164
106042,Prickle1,365,306.3333,418.6667,154.3433,208.98,141.7133,115.48,107.9667,138.52,NM_001144883,PRICKLE1,1.59,0.49,1,0.19731
20843,Stag2,3401.3333,3309,6027.6667,814.995,939.4,783.12,747.92,669.51,1049.915,NM_001042751,STAG2,0.99,0.1,0,0.76999
234356,Csgalnact1,152.6667,152.6667,222.6667,844.67,866.175,1269.41,1162.385,535.09,1881.65,NM_018371,CSGALNACT1,1.55,0.63,1,0.74452
14391,Gabpb1,244,268.3333,850.3333,175.53,205.815,244.025,337.06,190.005,218.46,NM_181427,GABPB1,2.48,0.39,0,0.0093873
17299,Mettl1,115.6667,90.6667,224.3333,193.23,170.42,226.0333,140.84,153.7633,174.6533,NM_023033,METTL1,3.54,1.03,0,0.64202
12632,Cfl2,3441,3352,2363.3333,1024.1133,1043.3633,1384.95,967.4867,615.7233,747.3267,NM_001243645,CFL2,8.13,3.84,1,0.00026304
17193,Mbd4,32.3333,37.6667,420.6667,43.42,46.04,68.12,55.2333,45.98,49.9467,NM_003925,MBD4,3.78,0.58,0,2.13e-06
72542,Pgam5,807.3333,766.3333,1106.3333,1068.94,1204.13,965.17,1471.86,1007.6,824.31,NM_001170543,PGAM5,4.92,2.26,1,0.33634
100504715,Tmppe,247,238,1000.6667,65.67,39.91,61.895,82.525,39.035,112.615,NM_001136238,TMPPE,1.99,0.29,0,0.00075964
56615,Mgst1,10311.6667,9474.6667,11469,9282.34,6472.18,7003.635,7426.71,7732.26,8803.905,NM_001267598,MGST1,1.23,0.16,1,0.18607
108098,Med21,488,477.3333,523.6667,869.46,1253.5,556.45,868.65,961.04,760.45,NM_001271811,MED21,1.47,0.48,1,0.058588
72611,Zfp655,1414.3333,1475.6667,1659.3333,1206.1167,1903.57,1549.4033,1555.54,1282.5133,1336.8467,NM_001009960,ZNF655,1.49,0.68,1,0.086621
108664,Atp6v1h,1928,1827,2392,472.6067,820.09,624.77,817.5867,370.3967,724.4833,NM_015941,ATP6V1H,5.43,2.12,1,0.21744
15216,Hfe,561.6667,530.6667,1536.3333,226.075,284.165,273.43,180.31,372.53,329.17,NM_139008,HFE,0.62,0,0,0.027184
66958,Tmx2,1953.6667,1901,1457.6667,1059.81,746.945,744.85,754.185,614.93,1238.445,NM_001144012,TMX2,22.32,6.21,1,0.00018041
52430,Echdc2,668,602.6667,1141.3333,609,638.8,477.82,245.26,503.14,965.85,NM_001198961,ECHDC2,3.04,1.35,0,0.71518
93695,Gpnmb,28.6667,24.3333,529.3333,309.295,260.54,252.565,374.905,281.07,322.805,NM_001005340,GPNMB,27.35,11.51,0,1.48e-09
12296,Cacnb2,10.3333,11.6667,18.6667,6.655,9.38,4.94,9.755,11.76,2.47,NM_201597,CACNB2,0.65,0.11,0,0.91295
72057,Phf10,864.3333,853.3333,1014.3333,525.41,666.57,683.005,833.265,597.86,740.035,NM_133325,PHF10,10.52,5.21,1,0.11504
53857,Tuba8,1618,1465.3333,229,36.4,53.035,39.995,53.645,38.87,49.335,NM_018943,TUBA8,1.51,0.42,1,3.93e-19
71147,Oxsm,1026.6667,946.3333,913,125.068,78.488,72.18,90.338,101.186,95.288,NM_001145391,OXSM,1.65,0.42,1,0.0070461
170719,Oxr1,2397.6667,1940.6667,3158,959.84,633.135,665.595,829.19,464.38,617.535,NM_001198534,OXR1,2.36,0.31,1,0.3444
17540,Mrvi1,288,271.3333,329.6667,41.315,40,25.59,22.675,28.49,33.025,NM_001206880,MRVI1,1.94,0.41,1,0.14884
70052,Prpf4,619.3333,543.3333,929.3333,176.92,92.105,153.24,139.785,88.275,159.595,NM_004697,PRPF4,1.47,0.01,1,0.58895
56736,Rnf14,2309.3333,2188,2854.6667,746.2725,823.7725,788.4225,762.6825,553.68,681.405,NM_183398,RNF14,1.28,0.49,1,0.15922
381802,Tsen2,109,94,223.6667,123.815,111.005,128.875,114.45,87.365,118.035,NM_001145395,TSEN2,0.64,0.22,0,0.41521
