Entrez_ID,Gene,scBAT_counts,iBAT_counts,WAT_counts,BAT1_int_Wu,BAT2_int_Wu,BAT3_int_Wu,beige1_int_Wu,beige2_int_Wu,beige3_int_Wu
50905,Il17rb,24.6667,26.3333,181.3333,42.17,39.79,39.51,63.79,29.81,43.59
50907,Preb,1770,1597,2211.6667,403.53,465.46,547.0833,618.51,855.1633,478.2367
50909,C1ra,423,238.3333,3108.6667,1562.27,1475.175,982.19,1279.735,1296.29,1963.8
50911,Exosc9,309,291,595.6667,404.2,302.32,270.9,460.95,248.09,435.8
50912,Exosc10,721,709,1954.3333,172.14,169.2875,163.33,168.1125,121.125,172.47
50913,Olig2,0,0,3.3333,15.9,15,13.84,13.11,8.11,9.15
50914,Olig1,52.3333,35.3333,7.3333,14.13,21.9,13.13,16.96,21.25,17.84
50915,Grb14,1414.6667,1407.6667,891.6667,174.23,159.475,258.775,128.525,130.74,162.09
50916,Irx4,0.66667,0,0.33333,17.84,11.9,16.73,4.57,5.79,16.42
50917,Galns,102,70.6667,569.6667,179.74,141.475,217.94,133.72,272.425,224.43
50918,Myadm,2333,1877.3333,4876.3333,3202.495,4996.91,6427.77,3612.38,4340.075,4114.625
50927,Nasp,397.3333,414.6667,1170.3333,138.972,102.496,119.83,175.186,97.01,169.722
50928,Klrg1,5.3333,5.6667,48,24.77,27.89,20.72,27.83,20.95,17.21
50929,Il22,0,0,0,7.81,19.44,15.4,14.69,21.95,34.77
50930,Tnfsf14,11.3333,6.3333,149,1.665,5.035,8.295,4.21,10.56,2.65
50931,Il27ra,40.6667,42,2067.3333,1,4.94,1.98,4.64,3.58,2.46
50932,Mink1,1055,1069,2546.6667,260.29,199.49,294.91,206.24,335.07,226.36
50933,Uchl3,542.3333,594,540,984.44,623.1,242.5,553.49,523.48,421.17
50934,Slc7a8,83,125,332.3333,14.12,18.64,11.4,23.16,21.24,13.13
50935,St6galnac6,2337.3333,2952.6667,652,79.97,240.87,183.29,237.81,352.37,190.24
50994,Mtag2,0,0.33333,1.3333,25.34,8.29,15.66,18.78,7.98,3.04
50995,Uba2,1505.6667,1419.6667,2628.6667,1663.765,1751.7775,1620.5975,1538.4675,1336.865,1967.5725
50996,Pdcd7,349,355,585.3333,100.07,131.3,173.36,147.78,121.19,138.8
50997,Mpp2,721.3333,630.3333,629.6667,23.99,34.19,25.19,29.32,45.41,31.56
51786,Cpsf2,931.3333,841.6667,1789.3333,173.9867,125.1333,137.8267,233.4167,64.21,181.14
51788,H2afz,1353.6667,1344.3333,2419,1643.0325,2434.65,1768.6025,2831.475,2973.6,1746.9125
51789,Tnk2,1756.6667,1503,2398.6667,152.965,149.82,247.675,188.075,249.01,156.22
51791,Rgs14,19.6667,21.3333,1117.6667,51.02,52,18.35,20.92,24.19,17.05
51792,Ppp2r1a,3655,3664.6667,4708.6667,3471.59,3431.304,4232.948,4290.28,4753.648,3714.232
51793,Ddah2,195.3333,154.3333,495.6667,105.79,168.17,161.94,429.64,313.07,235.13
51795,Srpx,234.6667,111.6667,744.6667,158.23,251.81,195.65,59.24,314.03,1007.94
51796,Srrm1,1794.3333,1830.6667,3809.3333,343.4114,305.9257,511.5086,300.5229,198.48,294.5286
51797,Ctps,217.6667,177,745.3333,1400.43,1422.31,1206.98,1038.59,1147.21,1286.47
51798,Ech1,20940.3333,22041,8562.3333,1967.04,1699.15,1470.78,952.34,1624.28,2289.05
51799,Rundc3a,182.3333,173.6667,101,12.83,12.445,32.43,27.545,21.125,17.935
51800,Bok,105.3333,112.6667,331.3333,162.95,201.2,196.86,207.16,172.38,218.3
51801,Ramp1,56,27.3333,393,36.97,24.92,22.51,28.1433,24.8067,14.9167
51810,Hnrnpu,5141,4762.6667,11385,2267.55,2231.722,1993.14,3013.226,1312.088,2540.928
51811,Clec4f,0.33333,0,0.33333,45.02,33.49,32.33,23.68,47.02,37.41
51812,Mcrs1,714.6667,697.6667,1037.3333,261.06,128.88,177.5,278.91,230.49,238.38
51813,Ccnc,384.3333,403.3333,800.3333,134.904,120.43,90.522,150.694,82.938,116.602
51869,Rif1,479.6667,487,1924.3333,216.455,155.9675,254.995,255.9,103.68,274.735
51875,Tmem141,441,442.3333,265,251.54,195.835,189.615,129.065,201.005,197.735
51885,Tubgcp4,544.3333,525,721.6667,158.6833,144.09,166.87,174.7767,146.3033,180.69
51886,Fubp1,990,1073,4167.3333,162.3,196.75,114.3875,271.08,111.7725,201.4275
51897,Atg13,1445.3333,1299.6667,1672,232.6633,199.2867,335.87,177.0667,253.84,238.62
51902,Rnf24,708.6667,626.3333,594,170.235,186.865,183.84,211.205,222.22,189.47
51938,Ccdc39,6,12.6667,34.6667,8.9433,8.09,14.99,19.4433,11.18,7.7333
51944,Knstrn,19,19,215.6667,28.3475,18.0625,36.0375,31.4,31.23,36.8775
51960,Kctd18,266.6667,223.3333,479.3333,148.465,151.64,179.355,137.785,138.51,140.25
52004,Cdk2ap2,1290,1213.3333,2005,640.78,688.49,862.6,463.14,957.745,723.815
52009,Hn1l,168,137.3333,928.6667,143.04,171.415,65.15,173.045,140.67,157.5
52013,R3hcc1l,385.6667,367.6667,970.6667,56.035,69.335,77.205,102.66,56.625,109.65
52014,Nus1,2042,1997.6667,2382.3333,2948.6267,2861.9933,3174.555,2481.3367,2590.57,2888.9533
52020,Umodl1,0,0,0.33333,15.21,24.61,22.12,25.26,19.06,15.17
52023,Pibf1,145.6667,140.6667,359.3333,30.6967,21.0867,17.3733,28.7,16.9633,19.0233
52024,Ankrd22,0,0.33333,2,6.38,16.25,10.35,18.655,18.49,14.765
52028,Bbs1,93.6667,94,195.6667,26.65,46.52,53,59.03,54.58,69.13
52033,Pbk,4,4.3333,71,290.56,229.66,252.86,318.14,362.98,366.93
52036,Ppp6r3,2566.6667,2371,4107.3333,74.642,70.73,92.32,129.9,47.786,126.838
52040,Ppp1r10,1478,1594.3333,1315,289.99,145.47,668.1667,559.0233,269.8067,281.65
52055,Rab11fip5,979.6667,866.3333,1305,352.14,559.225,1104.7,418.935,478.945,241.87
52064,Coq5,2590.3333,2681.6667,1271.6667,661.57,502.375,442.485,626.86,338.415,569.5
52065,Mfhas1,254.6667,261.3333,788.3333,248.285,400.325,543.165,357.085,329.845,288.28
52076,Tmem38b,1893.6667,2065.3333,748.6667,716.1825,1070.1725,919.71,336.825,407.395,802.265
52118,Pvr,296.6667,328.6667,806.3333,631.2514,527.2814,668.4929,635.9471,404.2157,440.0971
52120,Hgsnat,1257.3333,1073.3333,1570.6667,502.49,874.24,703.66,1449.57,639.39,808.04
52123,Agpat5,483.3333,441.6667,670.6667,482.4533,412.5533,381.39,235.44,217.0567,360.6633
52132,Ccdc97,877,832.6667,1427.3333,149.565,149.86,185.13,186.53,203.92,119.56
52150,Kcnk6,140,100,600.3333,37.3,34.69,33.31,37.71,68.58,49.6
52163,Camk1,776.6667,735.3333,1466.3333,332.565,291.675,244.925,479.985,407.88,318.785
52174,Tmem222,996.6667,1010,1304.3333,314.69,341.91,406.6,297.9,338.03,283.21
52184,Odf2l,306.6667,380.6667,364,57.25,83.075,50.555,65.835,25.235,56.08
52187,Rragd,174.6667,83.6667,144.3333,48.9367,36.85,72.83,32.08,24.2967,20.94
52202,Rbm34,348.6667,323,661.6667,869.445,529.13,774.125,756.59,404.655,674.045
52206,Anapc4,910.3333,828.6667,1695,1011.245,1236.985,1225.19,1913.39,1098.98,1388.86
52231,Ankzf1,341.6667,313,615.3333,111.7087,148.1213,168.3512,92.2987,109.3625,128.5625
52245,Commd2,402.6667,384.3333,649.3333,374.96,512.28,534.105,533.895,651.12,591.48
52250,Reep1,86.6667,66.3333,148.6667,56.11,72.1,99.56,28.67,67.24,93.23
52276,Cdca8,21.6667,23,198,41.5667,50.8367,64.6233,75.2367,48.5333,56.5067
52285,D6Ertd474e,0.66667,0.33333,4,16.025,9.555,9.82,8.82,13.12,19.735
52323,Klhl7,840.3333,773,1134,1040.74,1322.005,943.525,1013.475,854.315,1331.05
52331,Stbd1,302,283.3333,263,331.69,485.75,713.92,110.46,273.57,68.88
52335,Atxn1l,1069.6667,1040.6667,1982,336.67,303.3533,353.0667,243.23,239.38,225.24
52348,Vps37a,1260.3333,1242.3333,1280,517.5233,714.05,686.4133,907.1933,657.5367,957.6133
52357,Wwc2,1762,1556.3333,1888,246.002,257.36,332.376,388.202,186.19,263.326
52372,D6Ertd527e,1.6667,2,18,20.28,12.42,25.78,17.8,11.33,14.28
52377,Rcn3,327.3333,202.6667,1248.3333,1160.8,1190.34,2017.22,1200.31,1063.81,1364.43
52389,Gpr123,0.33333,0,0.33333,10.28,10.5967,5.87,7.2333,9.7267,11.06
52392,D1Ertd622e,211.3333,183.6667,743,116.96,239.745,131.1,251.205,223.95,140.87
52397,Zfp644,501.6667,525.3333,1189.3333,170.89,173.202,147.39,298.702,96.816,182.404
52398,11-Sep,415.6667,436,1758,414.49,443.2325,438.8775,848.335,362.0625,503.895
52428,Rhpn2,287.6667,274,75.3333,10.705,18.33,27.505,15.27,38.025,12.71
52430,Echdc2,668,602.6667,1141.3333,609,638.8,477.82,245.26,503.14,965.85
52432,Ppp2r2d,1717,1729,1348.3333,684.9267,679.1933,927.9467,772.91,519.7,725.3733
52440,Tax1bp1,3728,3329.6667,6995.3333,849.81,943.0775,809.5375,950.925,559.2275,894.3425
52443,Mrpl48,1404,1398,1016.6667,329.6967,283.2433,255.0167,231.7733,318.2733,299.5567
52463,Tet1,28.6667,38.3333,352.3333,69.385,40.6,31.7375,32.81,30.2075,71.06
52466,Slc46a1,216.6667,149.3333,225,45.225,47.335,55.785,71.16,81.005,60.295
52468,Ctdsp2,4269.6667,4012,6812.6667,857.6,815.1067,1187.9233,737.9667,661.8633,824.5533
52469,Coa3,1115.6667,1087.3333,907,880.35,805.2,505.135,700.885,1196.075,1240.285
52477,Angel2,1250.3333,1173.3333,2140.3333,164.47,187.8567,143.225,137.3267,121.6783,164.74
52480,D7Ertd715e,34.6667,46.3333,40.3333,58.2267,75.3233,73.9533,31.8333,39.4433,61.6433
52502,Carhsp1,6138.3333,5857,4791,1102.415,970.09,2012.45,743.825,1204.83,722.935
52504,Cenpo,163.3333,153,340,41.5683,42.7567,35.5883,43.0383,34.4033,33.0067
52513,Ddx56,687.3333,646,1119,214.14,208.17,253.32,217.73,170.3,164.35
52521,Zfp622,428,364.6667,1054.6667,827.64,844.724,1543.87,1070.63,788.874,695.124
52530,Nhp2,581.6667,586,749,1442.555,1089.595,978.37,1483.46,1914.825,982.72
52535,Mettl17,363.6667,372,634,204.6333,158.2833,189.68,159.83,133.6667,143.9867
52538,Acaa2,35610.6667,37035,5431.3333,2781.4933,1336.8633,1238.47,1295.87,724.8033,1671.8967
52551,Sgta,4271,4515,3233.3333,451.52,374.96,486.13,561.98,733.89,546.04
52552,Parp8,91.6667,57.6667,1101.6667,145.39,173.4,142.29,225.48,104.08,162.21
52563,Cdc23,755,711.3333,1413.3333,155.88,146.9233,139.76,151.1667,84.7533,114.31
52570,Ccdc69,772.3333,672,757.6667,51.6867,68.2267,32.9333,33.4233,40.93,50.9733
52575,Trmt10c,949,779.3333,866.6667,231.715,256.515,235.825,243.02,119.035,199.875
52585,Dhrs1,1359.3333,1279,1327.3333,315.83,246.86,233.76,384.84,255.95,473.99
52588,Tspan14,2021.3333,1834,3228.6667,388.23,309.5,304.58,285.65,466.07,232.13
52589,Ncald,161.6667,65.6667,143.6667,108.9867,142.0033,114.58,91.99,155.4667,99.6967
52592,Brms1l,393,401.3333,666.3333,251.435,226.83,151.33,305.78,164.19,230.41
52609,Cbx7,655,786,2766.6667,51.4,67.72,57.3133,39.7033,58.48,44.61
52614,Emr4,28.6667,17.3333,304.6667,13.89,13.93,13.065,8.02,17.405,12.785
52615,Suz12,1270.3333,1189,2610.3333,389.438,231.99,291.636,387.192,67.18,412.764
52626,Cdkn2aipnl,369.6667,288,1233,258.84,230.82,232.805,232.985,228.64,186.985
52633,Nit2,1305,1333.3333,807.3333,309.82,341.62,319.97,210.88,430.25,317.36
52635,Esyt2,2462,2308.6667,4058.6667,939.875,840.815,894.545,1027.47,617.385,821.24
52637,Cisd1,4315.3333,4166,1559.3333,1943.7833,1994.0967,1248.8433,1025.51,2159.9733,1795
52639,Wipi1,545.6667,526.3333,711.3333,312.275,386.9933,408.1733,314.005,402.3667,380.67
52653,Nudcd2,594.3333,573.6667,743.6667,1682.14,1128.04,1573.1,1636.145,597.485,1340.995
52662,Ldlrad4,322.3333,385.3333,464.3333,41.8625,39.9075,47.61,39.9525,43.0925,35.34
52665,Echdc1,2635,2193.6667,1238,4034.06,2597.83,1970.35,1042.65,2357.89,3198.98
52666,Arhgef25,232.3333,211,354,183.7625,169.325,255.67,271.7275,239.045,220.7475
52670,Cpsf4l,12.3333,14.3333,33.3333,43.59,35.87,34.035,31.62,48.795,24.085
52679,E2f7,27.3333,30,81.6667,13.33,16.62,16.31,82.12,36.74,38.6
52683,Ncaph2,2157.6667,2192.6667,2705,359.01,403.9025,450.875,311.75,385.3275,417.6625
52685,Cd300lg,2986.6667,2969.3333,5203.6667,1.42,7.3,1.54,18.63,4.09,23.1
52686,Mettl2,376.6667,366.6667,610,267.1867,283.2567,259.84,318.56,150.27,252.0267
52690,Setd3,2961,2835.3333,3730.3333,756.975,910.515,1225.99,713.87,485.48,654.745
52696,Zwint,1362.6667,1342,1692.6667,1374.2329,1043.1386,1326.0243,1889.5629,1024.0386,980.0814
52700,Txndc17,1559.6667,1544,2063.6667,2347.7475,2935.3175,2736.7825,2717.8175,3547.8225,1994.47
52705,Krr1,540,511.6667,998.3333,481.7975,381.2375,401.39,430.38,237.2,342.5725
52708,Zfp410,471.3333,492.3333,845.6667,179.1833,202.7833,247.54,261.7233,165.5467,163.9867
52710,Slc52a2,454.3333,432,482,89.52,71.345,80.2617,82.735,85.9967,102.6567
52712,Zkscan6,184,156.3333,487,207.31,120.565,205.555,194.25,144.615,214.675
52713,Ccdc59,380,359.3333,693,523.3,524.95,608.8,604.38,441.64,550.67
52715,Ccdc43,367,348,625,188.98,230.715,142.685,218.115,143.035,175.93
52717,Anapc16,934,957,1397.6667,990.645,748.5975,881.46,799.025,684.695,698.8175
52793,Fam3b,0.33333,0.33333,3,4.45,3.67,1.18,10.45,10.28,2.52
52808,Tspyl2,407.3333,374.6667,979.3333,267.06,476.29,640.18,477.78,643.99,806.59
52815,Ldhd,4048.6667,4272,1008.6667,69.19,30.855,67.58,41.445,88.37,104.72
52822,Rufy3,260,278,346,56.03,55.6117,44.515,69.2783,51.66,49.8517
52829,Lurap1l,129.3333,115.6667,197.6667,69.18,60.25,30.3133,31.65,78.5567,88.4733
52830,Pnrc2,2105,2068.6667,3692,468.29,621.9567,631.15,508.0333,510.04,446.8567
52837,Tmx4,1116,1103,1280,564.2933,998.3933,881.4867,631.14,1020.8067,2362.0867
52838,Dnlz,1024.3333,943.6667,828,288.6,253.125,230.805,226.715,307.17,242.225
52840,Dbndd2,646.3333,678,560.3333,69.096,85.858,71.716,96.578,65.68,73.076
52846,Cnot11,463.3333,393,764,132.95,194.1167,194.4867,233.4467,165.7367,168.0367
52850,Sgsm1,8,14.3333,34.3333,30.93,32.2133,32.69,33.26,57.86,49.6067
52855,Lair1,45.3333,29,468,15.49,11.9867,23.11,6.9433,12.96,15.9867
52857,Gramd1a,2343,2286.6667,5284.3333,264.02,421.76,675.68,392.6,585.35,278.62
52858,Cdipt,950.6667,836.3333,2196.3333,1377.225,850.79,1153.83,1676.37,1086.42,1355.93
52864,Slx4,205.3333,173.6667,841.3333,315.31,349.41,423.4,249.25,393.97,285.18
52874,D19Bwg1357e,592.3333,507,1302.6667,1133.3567,1417.03,1578.4267,1700.4233,752.75,1383.1933
52882,Rgs7bp,29.6667,25.6667,538,8.8267,11.84,5.6367,12.2933,19.2333,12.4267
52892,Sco1,604,599,394,199.49,87.66,145.79,136.57,94.55,118.32
52897,Rbfox3,2.3333,2,9.3333,30.5233,33.7167,25.0833,24.2667,23.9467,29.2967
52898,Rnasek,1224,1226,1595.3333,510.8275,297.1875,579.3325,425.405,712.395,414.5775
52906,Ahi1,144.6667,114,263.3333,108.02,143.74,132.535,75.83,68.205,82.785
52915,Zmiz2,1539.3333,1540.3333,4007.6667,211.74,169.23,260.23,230.04,215.76,174.28
53310,Dlg3,213,283,302.6667,316.32,481.09,496.85,683.09,625.93,424.08
53311,Mybph,10.6667,13.3333,4,1.43,1,1,1,1,1
53312,Nub1,1554,1466.6667,3196.3333,115.144,135.788,153.956,116.104,103.568,101.432
53313,Atp2a3,1024,503.6667,6532.3333,30.09,42.7,41.515,25.61,56.745,32.455
53314,Batf,12.6667,6.3333,269.6667,23.66,6.18,2.82,8,8.12,6.72
53315,Sult1d1,0,0,0.33333,8.83,4.58,6.91,8.215,5.995,10.465
53317,Plrg1,583.3333,558.3333,1244.3333,600.37,724.69,761.83,676.48,439.98,714.14
53318,Pdlim3,148.6667,71.6667,82,1,1,16.81,16.9,13.4,21.44
53319,Nxf1,1154.6667,1112.3333,3514,479.785,475.155,548.605,667.05,406.935,669.315
53320,Folh1,5.6667,1,65.3333,2.32,17.72,8.82,10.33,10.92,13.83
53321,Cntnap1,917.3333,1008.6667,488.6667,7.68,12.21,10.83,6.86,17.97,9.17
53322,Nucb2,355.3333,108.3333,745.3333,808.12,787.13,1549.37,508.57,716.36,642.07
53323,Ube2k,1721,1595.3333,1896.3333,1222.6625,1397.805,1241.0275,2080.7925,1532.3975,1476.5
53324,Nptx2,12.6667,5,9,7.055,11.865,5.555,13.96,8.925,10.555
53325,Banp,225,257,525.6667,328.28,339.68,229.7,376.51,288.95,311.8
53328,Pgrmc1,3013,2818.6667,3738,7202.46,6486.79,7381.06,6792.07,6042.77,7126.83
53330,Vamp4,386,398.3333,780.3333,466.74,749.5333,550.18,461.74,438.18,551.96
53331,Stx7,969,970.3333,2250,1461.89,1737.88,2315.41,1247.75,1323.29,1157.35
53332,Mtmr1,1473,1404,1734.3333,122.58,136.02,112.17,84.915,78.71,113.57
53333,Tomm40,1710.6667,1784.3333,1108.6667,615.37,182.19,476.54,595.11,521.78,593.7
53334,Gosr1,1951,1968,2105.3333,317.455,356.99,370.39,231.82,273.66,225.165
53356,Eif3g,1093.6667,1062.3333,2038.6667,2267.09,3171.52,3560.53,1979.25,2393.93,2586.15
53357,Pla2g6,678.6667,597.6667,828.3333,121.3433,137.2867,209.7233,175.9333,162.7267,157.4533
53374,Chst3,17.6667,15,3297.6667,23.12,26.84,31.36,31.75,12.92,18.45
53375,Mtx2,2687.3333,2690.3333,986.6667,1440.43,1244.12,1110.8,1632.39,1088.44,1915.67
53376,Usp2,1613.6667,1745.6667,589.6667,372,207.83,309.45,246.16,223.85,293.565
53378,Sdcbp,4142.6667,3645,6486.3333,2595.08,2170.5933,2526.99,2448.7333,1416.52,2444.0133
53379,Hnrnpa2b1,10484.6667,10525.3333,17190.3333,3966.745,3047.34,2357.225,3899.0625,2961.1825,3390.9775
53380,Psmd10,361.6667,352.6667,644,644.19,537.52,500.77,552.09,729.74,511.93
53381,Prdx4,365,354.6667,740,1191.55,1438.0175,985.5675,1102.125,1467.685,1209.3575
53382,Txnl1,1808.3333,1737.6667,1802,1684.2467,1366.7617,1506.625,2424.15,1364.16,1209.08
53404,Atoh7,0.33333,0.66667,0.66667,25.7,20.74,10.765,20.875,18.39,24.765
53412,Ppp1r3c,4688.3333,3678.6667,994.3333,508.97,377.37,159.3,319.13,474.54,2390.855
53413,Exoc7,1001.3333,913.3333,1367.3333,346.44,358.12,320.67,368.1,323.73,359.63
53414,Bysl,520.3333,436.6667,519.3333,311.665,228.18,231.555,271.295,255.11,297.135
53415,Htatip2,645.6667,647,859.6667,854.535,848.205,1084.88,1082.275,1322.85,1269.745
53416,Stk39,735.3333,515,892.6667,62.2567,114.32,114.6433,93.6933,54.4233,127.4367
53417,Hif3a,20.3333,15.6667,82.6667,69.2767,91.7133,76.92,58.095,106.9617,66.02
53418,B4galt2,63.6667,44.6667,169,43.1433,45.9367,43.39,50.0567,53.8133,53.29
53419,Corin,3,2.6667,10.3333,8.18,31.43,3.87,3.67,3.05,2.14
53420,Syt5,0.33333,0,1.6667,12.8,7.19,13.6,18.98,9.81,4.72
53421,Sec61a1,2928,2391,4223.6667,913.1983,856.9183,937.8167,838.1317,1017.985,1097.7933
53422,Ybx2,907.6667,1243.3333,161.6667,88.86,64.3,104.45,34.12,124.61,115.32
53424,Tsnax,1852.6667,1857.6667,2778.6667,455.435,486.85,327.41,326.735,326.155,512.425
53598,Dctn3,1251,1250,1341.3333,4374.63,2713.42,2737.07,3204.72,3882.96,2930.45
53599,Cd164,6144,5396.3333,9985,4096.605,4035.13,5604.42,2617.015,3172.41,3563.54
53600,Timm23,2564.3333,2613,1252.3333,3828.7,2787.54,2204.55,3147.29,3385.51,3164.19
53601,Pcdh12,466.6667,584.6667,288.3333,16.9433,6.8033,10.4,10.6267,7.2367,14.0233
53602,Hpcal1,384,288.6667,1171.3333,574.06,699.51,1523.35,1144.05,775.97,632.52
53603,Tslp,12.3333,9.3333,61.6667,125.74,119.11,34.14,32.45,33.89,11.78
53604,Zpbp,13.3333,28.3333,71.6667,46.45,34.67,42.735,45.14,81.775,42.185
53605,Nap1l1,1736.3333,1610.6667,7701.3333,2203.3643,2727.2271,3504.4086,3399.9757,1635.0957,2408.1414
53607,Snrpa,458,441,803.6667,825.64,661.63,688.26,883.68,865.47,989.52
53608,Map3k6,1222.3333,1030,1246.6667,116.19,156.23,248.04,62.43,82.62,81.7
53609,Clasrp,383.6667,470.3333,823.6667,342.67,292.72,460.44,416.39,319.84,323.71
53610,Nono,2312,2110.3333,6135,1169.4175,1266.55,1305.25,1563.395,1276.115,1711.08
53611,Vti1a,672,623.3333,1061,86.792,77.25,61.62,87.992,87.416,100.988
53612,Vti1b,1523,1408.6667,1947.3333,1245.09,840.28,1056.28,1082.87,1022.62,1080.55
53614,Reck,106.6667,88.3333,394.6667,935.94,944.85,1090.54,516.83,597.3,984.72
53617,Krt35,0,0,0,38.58,22.93,11.36,2.22,23.04,13.9
53618,Fut8,1628,1573.3333,1284.6667,164.87,93.81,115.7333,143.96,65.5333,125.1033
53619,Blcap,2047.6667,2093,3548,1880.92,1235.47,1625.19,2735.11,1558.99,2759.95
53620,Vamp5,174.3333,161.6667,454.6667,114.17,170.625,148.62,181.8,187.62,112.075
53621,Cnot4,392,337,861.6667,393.694,310.65,380.888,407.114,244.664,381.642
53622,Krt85,0,0.66667,0.33333,64.37,48.24,50.16,90.69,60.09,55.65
53623,Gria3,8.3333,11,213,95.32,29.585,24.855,62.755,41.615,49.135
53624,Cldn7,11,6.3333,5.6667,15.19,4.55,8.89,13.09,16.73,13.35
53625,B3gnt2,266,279.3333,1734,260.585,236.195,429.66,266.825,139.51,126.685
53626,Insm1,0,0,162.3333,21.9,9.735,14.935,21.285,22.46,17.775
53627,Porcn,247,245.3333,255.3333,929.84,1242.46,1223.97,197.03,1238.11,764.28
53761,Prrc2a,4892.6667,4702.3333,9327.6667,187.6533,134.5133,177.5533,220.5033,175.1567,177.82
53791,Tlr5,217.3333,172.3333,258.6667,63.52,83.31,59.93,37.63,103.72,60.35
53814,Oaz3,27.3333,18,20.3333,10.724,9.84,12.7,12.164,21.066,13.868
53817,Ddx39b,1464.3333,1428.3333,4974.6667,708.74,757.8075,767.6525,1036.4025,863.4975,868.01
53856,Prg3,0,0.33333,117,1,4.48,1,1,1,1
53857,Tuba8,1618,1465.3333,229,36.4,53.035,39.995,53.645,38.87,49.335
53858,Rwdd2b,102.6667,102,243.3333,103.4,64.57,52.34,117.65,99.43,73.87
53859,Map3k14,122,102.6667,1279.6667,28.03,52.625,44.765,50.81,42.065,64.865
53860,9-Sep,3002,2693.6667,3641.3333,771.94,951.03,1006.93,1413.16,1138.46,1769.43
53861,Zranb2,1680.3333,1693.3333,2622,1113.46,1092.63,696.01,1120.95,845.4,1307.06
53867,Col5a3,778.6667,807,9727.3333,150.915,215.595,488.495,70.55,84.295,86.77
53868,Rab25,27.6667,2.3333,2.3333,1,1,3.67,4.03,1.99,1
53869,Rab11a,1789.6667,1732.6667,2255.6667,2126.335,1764.45,2055.165,1954,2127.305,2102.645
53870,Cntn6,1.6667,1.3333,3.3333,16.45,20.39,17.58,13.23,24.08,28.76
53871,Pkd2l2,248.3333,298.6667,330.3333,42.285,16.8,12.125,50.63,21.19,23.105
53872,Caprin1,5505.3333,5283.3333,9394,1406.76,1267.745,1375.73,1790.395,922.5633,2075.2917
53876,Ear3,0,0,0,16.93,20.35,10.4,18.38,158.86,30.83
53877,Ear4,0,0,0,5.48,5.12,10.61,6.92,13.58,2.31
53878,Svs2,0,0,0,14.78,13.715,21.265,15.475,27.295,16.96
53881,Slc5a3,1004.3333,958,1488.3333,506.7233,375.9667,464.6633,218.5667,267.0833,362.3867
53883,Celsr2,624.3333,352,2277.6667,7.55,15.385,10.46,8.56,15.055,8.1
53885,Nphp1,407.3333,398,548.6667,322.1867,247.3033,217.79,238.1467,423.7167,425.7233
53886,Cdkl2,268,271.3333,612.3333,54.6933,44.8233,41.7767,14.31,31.8633,45.1967
53890,Sart3,581,578.3333,1329.3333,190.275,213.325,274.7,328.72,221.89,231.78
53892,Ppm1d,305,287.3333,596.6667,200.555,279.665,357.28,158.645,107.61,162.095
53893,Nudt5,1127.6667,1116.6667,1060.3333,289.0033,296.15,232.1533,222.3133,167.36,435.7067
53895,Clpp,1986.6667,2043.3333,1051.3333,1148.37,755.09,940.65,965.495,1314.665,1046.205
53896,Slc7a10,208.6667,176.3333,4903.3333,27.69,21.38,22.67,14.97,38.75,41.46
53897,Gal3st1,4.3333,6,12.3333,41.57,39.78,53.17,39.27,28.87,20.22
53901,Rcan2,112.6667,96,164.3333,55.835,58.9,34.58,253.405,493.025,269.44
53902,Rcan3,361.6667,380.6667,829.3333,81.29,105.815,98.83,67.635,77.98,40.9
53906,Phgr1,0.33333,0,0,7.24,14.69,6.31,10.51,3.25,10.79
53945,Slc40a1,599.6667,924.6667,613.6667,49.06,85.605,109.18,420.05,283.945,96.07
53951,Gpatch11,377.6667,393.3333,614,3.22,7,12.28,17.46,11.81,8.29
53970,Rfx5,303,285,1377,160.01,176.33,214.7,137.9,133.09,205.17
53972,Ngef,19,27.6667,10.6667,12.37,23.99,38.67,31.74,41.54,32.38
53973,Cyp3a41a,0,0,0,15,23.51,19.59,15.28,40.77,31.16
53975,Ddx20,233.6667,218.6667,643.6667,307.64,262.75,285.7,328.87,156.45,283.41
53978,Lpar2,21.6667,21.3333,268.3333,25.88,16.015,17.64,32.625,41.11,12.685
54003,Nell2,0,0,1,5.11,8.835,4.525,6.155,5.47,4.14
54004,Diap2,789.3333,744.3333,1260.3333,543.39,555.255,458.165,389.995,593.985,646.27
54006,Deaf1,459.3333,448.3333,751,71.25,61.61,86.62,130.2,69.71,94.6
54120,Gipc2,0.66667,1.6667,6.6667,99.16,76.21,127.9,89.26,115.65,130.21
54122,Uevld,694.6667,720.6667,561.3333,130.435,126.905,179.27,86.625,98.66,109.45
54123,Irf7,382.6667,342.6667,2945.3333,4808.16,250.07,3242.99,3375.61,2817.79,4867.98
54124,Cks1b,98.3333,76,373,1156.175,1220.645,870.075,1684.285,1696.12,2234.635
54125,Polm,106.6667,99.6667,713,76.39,97.76,165.42,65.79,115.2,108.48
54126,Arhgef7,1356.6667,1434.6667,2209.6667,286.82,234.44,306.965,244.43,244.57,199.42
54127,Rps28,1341.3333,1214,2750,17691.6333,16751.8267,17568.6267,18062.29,16912.0467,18597.5
54128,Pmm2,1482.3333,1640.3333,1337,170.8633,102.2367,143.89,118.72,96.82,148.7933
54130,Actr1a,3999.6667,3630.3333,4533,245.9975,400.4725,294.835,324.3025,414.9775,339.6875
