ID,Gene Symbol,ENTREZ_GENE_ID
1436307_at,Myo9a,270163
1436308_at,Zfp292,30046
1436309_at,Neto2,74513
1436310_at,Gemin5,216766
1436311_at,Gemin5,216766
1436312_at,Ikzf1,22778
1436313_at,Scyl2,213326
1436314_at,Scyl2,213326
1436315_at,Kat6a,244349
1436316_at,Klf13,50794
1436317_at,Pgap1,241062
1436318_at,Tardbp,230908
1436319_at,Sulf1,240725
1436320_at,,
1436321_at,B3gnt7,227327
1436322_a_at,2810001A02Rik,72146
1436323_at,2810001A02Rik,72146
1436324_at,Stard9,668880
1436325_at,Rora,19883
1436326_at,Rora,19883
1436327_a_at,Vps53,68299
1436328_at,Rnmt,67897
1436329_at,Egr3,13655
1436330_x_at,2210404O09Rik,70081
1436331_at,Vps13d,230895
1436332_at,Hspb6,243912
1436333_a_at,Synj1,104015
1436334_at,Synj1,104015
1436335_at,Plch2,269615
1436336_at,Ptrh1,329384
1436337_at,Tmem243,652925
1436338_at,,
1436339_at,1810058I24Rik,67705
1436340_at,9630041G16Rik /// Frrs1l,100223 /// 230235
1436341_at,Hmbox1,219150
1436342_a_at,Ubxn1,225896
1436343_at,Chd4,107932
1436344_at,C2cd2,207781
1436345_at,5730559C18Rik,67313
1436346_at,Cd109,235505
1436347_a_at,5530601H04Rik,71445
1436348_at,,
1436349_at,2700094K13Rik,72657
1436350_at,Fam171b,241520
1436351_at,Coq3,230027
1436352_at,Cep78,208518
1436353_at,A230046K03Rik,319277
1436354_at,Dzip1l,72507
1436355_at,Fads6,328035
1436356_at,Samd4,74480
1436357_at,Gm10374,100504527
1436358_at,Atpaf1,230649
1436359_at,Ret,19713
1436360_at,Zscan22,232878
1436361_at,Vgll2,215031
1436362_x_at,2700079J08Rik,77014
1436363_a_at,Nfix,18032
1436364_x_at,Nfix,18032
1436365_at,Zbtb7c,207259
1436366_at,Ppp1r15b,108954
1436367_at,Ptprb,19263
1436368_at,Slc16a10,72472
1436369_at,2900076A07Rik,100504421
1436370_at,Gucy2c,14917
1436371_at,Recql,19691
1436372_a_at,Pdxdc1,94184
1436373_at,Map3k10,269881
1436374_x_at,F11r,16456
1436375_at,Srbd1,78586
1436376_s_at,Srbd1,78586
1436377_at,Gpr137,107173
1436378_at,Lrrfip2,71268
1436379_at,Crtc3,70461
1436380_at,Cdc42bpa,226751
1436381_at,Dlgap3,242667
1436382_at,Zbtb12,193736
1436383_at,Cplx2,12890
1436384_at,Rps10,67097
1436385_at,Ganc,76051
1436386_x_at,Gm13152,195531
1436387_at,C330006P03Rik /// Homer1,26556 /// 320588
1436388_a_at,3830406C13Rik,218734
1436389_at,,
1436390_a_at,Clcc1,229725
1436391_s_at,Clcc1,229725
1436392_s_at,Tfap2c,21420
1436393_a_at,Trim37,68729
1436394_at,Trim37,68729
1436395_at,Card6,239319
1436396_at,Wdr60,217935
1436397_at,Tifab,212937
1436398_at,,
1436399_s_at,Nrk,27206
1436400_at,Fxr1,14359
1436401_at,Ankdd1b,271144
1436402_at,Dohh /// LOC102633979,102115 /// 102633979
1436403_at,Fam171a2,217219
1436404_at,Tlcd1,68385
1436405_at,Dock4,238130
1436406_at,,
1436407_at,Amer3,211383
1436408_at,Rprml,104582
1436409_at,Cox8a,12868
1436410_at,Arhgef33,381112
1436411_at,Atp13a5,268878
1436412_at,,
1436413_at,Frk,14302
1436414_at,Obsl1,98733
1436415_at,Med29,67224
1436416_x_at,Timm10b,14356
1436417_at,Slc19a3,80721
1436418_at,Mrgbp,73247
1436419_a_at,1700097N02Rik,67522
1436420_a_at,Ipo4,75751
1436421_s_at,Arpc5l,74192
1436422_at,Fam206a,230234
1436423_at,Themis,210757
1436424_at,1600020E01Rik,72012
1436425_at,Kank4,242553
1436426_at,Cc2d2a,231214
1436427_at,Prpf4b,19134
1436428_at,Chrnb2,11444
1436429_at,Zfp606,67370
1436430_at,B430105G09Rik,320907
1436431_at,1700025G04Rik,69399
1436432_at,B230343J05Rik /// Fgf12,14167 /// 320320
1436433_at,BC049762,193286
1436434_at,E2f2,242705
1436435_at,9530026P05Rik,330385
1436436_at,Cnih4,98417
1436437_at,Oosp3,225923
1436438_s_at,Dcaf5,320808
1436439_at,1700016G14Rik,666145
1436440_at,Slc25a12,78830
1436441_at,,
1436442_at,Ptpn14,19250
1436443_a_at,Kdelc1,72050
1436444_at,Sertm1,329641
1436445_at,Gm996,381353
1436446_at,8030462N17Rik,212163
1436447_at,A630026N12Rik,320961
1436448_a_at,Ptgs1,19224
1436449_at,Pcdh11x,245578
1436450_at,Rbfox3,52897
1436451_a_at,Gm21540 /// Tmed2,56334 /// 100862175
1436452_x_at,Gm21540 /// Tmed2,56334 /// 100862175
1436453_at,BB144871,101918
1436454_x_at,Fen1,14156
1436455_at,Asph,65973
1436456_at,Slc38a9,268706
1436457_at,Ube2i,22196
1436458_at,Sema6a,20358
1436459_at,Gpr161,240888
1436460_at,Tmem194,210035
1436461_at,,
1436462_at,0610010B08Rik /// Gm14308 /// Gm14326 /// Gm14391 /// Gm14430 /// Gm14434 /// Gm4724 /// LOC102639426,627914 /// 665001 /// 665211 /// 668039 /// 100039060 /// 100043381 /// 100043915 /// 102639426
1436463_at,Jakmip2,76217
1436464_at,LOC102632463,102632463
1436465_at,Klhl1,93688
1436466_at,Khnyn,219094
1436467_at,D230004N17Rik /// LOC102639429,100504017 /// 102639429
1436468_at,Zdhhc8,27801
1436469_at,Brd7,26992
1436470_at,Rims2,116838
1436471_at,Rab36,76877
1436472_at,Slfn9,237886
1436473_at,Zfp248,72720
1436474_at,Clec18a,353287
1436475_at,Nr2f2,11819
1436476_at,Dand5,23863
1436477_x_at,Rab2a,59021
1436478_at,1810013L24Rik,69053
1436479_a_at,Dpp7,83768
1436480_at,Dpp7,83768
1436481_at,Atp7b,11979
1436482_a_at,Sdc3,20970
1436483_at,Myt1l,17933
1436484_at,Fndc9,320116
1436485_s_at,Whrn,73750
1436486_x_at,Whrn,73750
1436487_x_at,Fbxw2,30050
1436488_at,Csn1s2a,12993
1436489_x_at,Pomgnt2,215494
1436490_x_at,Ran,19384
1436491_at,Gm11346,76024
1436492_x_at,Lemd1 /// LOC100505034,213409 /// 100505034
1436493_at,Ctxn2,381418
1436494_x_at,Trmt1,212528
1436495_s_at,Zfp260,26466
1436496_at,1700012O15Rik,75488
1436497_at,Igf1it,100503785
1436498_at,Arih1,23806
1436499_at,Sgms1,208449
1436500_at,Rps24,20088
1436501_at,Mtus1,102103
1436502_at,Mtus1,102103
1436503_at,BC048546,232400
1436504_x_at,Apoa4,11808
1436505_at,Ppig,228005
1436506_a_at,Snhg6,73824
1436507_at,Irak2,108960
1436508_at,Mlec,109154
1436509_at,Mlec,109154
1436510_a_at,Lrrfip2,71268
1436511_at,Sde2,208768
1436512_at,Arl4c,320982
1436513_at,Tanc2,77097
1436514_at,Gpc4,14735
1436515_at,Bach2,12014
1436516_at,Abhd13,68904
1436517_at,H1fx,243529
1436518_at,Usp46,69727
1436519_a_at,1110057K04Rik,68832
1436520_at,Ahnak2,100041194
1436521_at,Slc36a2,246049
1436522_at,Map3k3,26406
1436523_s_at,1810022K09Rik,69126
1436524_at,4833438C02Rik,100503392
1436525_at,Ap3s2,11778
1436526_at,Gnptg,214505
1436527_at,,
1436528_at,Kazald1,107250
1436529_at,Gpr123,52389
1436530_at,Wfdc17,100034251
1436531_at,Metap2,56307
1436532_at,Dclk3,245038
1436533_at,Trove2,20822
1436534_at,Trove2,20822
1436535_at,Trove2,20822
1436536_at,Exoc3l,277978
1436537_at,Zfp629,320683
1436538_at,Ankrd37,654824
1436539_at,Clmn,94040
1436540_at,6720427I07Rik /// 6720427I07Rik,
1436541_at,Knop1,66356
1436542_at,BC049805,
1436543_at,Gtpbp10,207704
1436544_at,Atp10d,231287
1436545_at,Dtx4,207521
1436546_at,,
1436547_at,Dgke,56077
1436548_at,Lyrm9,66274
1436549_a_at,Hnrnpa1,15382
1436550_at,Fbxo30,71865
1436551_at,Fgfr1,14182
1436552_at,Jakmip2,76217
1436553_at,Lhfpl4,269788
1436554_at,Ikzf5,67143
1436555_at,Slc7a2,11988
1436556_at,Tmem139,109218
1436557_at,Krt73,223915
1436558_at,Taf1d,75316
1436559_a_at,Psmd10,53380
1436560_at,Kif3a,16568
1436561_at,Suv39h2,64707
1436562_at,Ddx58,230073
1436563_at,4932441J04Rik,319216
1436564_at,Rims4,241770
1436565_at,Ceacam10,26366
1436566_at,Rab40b,217371
1436567_a_at,Ndufa7,66416
1436568_at,Jam2,67374
1436569_at,Prex2,109294
1436570_at,Pag1,94212
1436571_at,Otud3,73162
1436572_at,Cep95,320162
1436573_at,Scrn3,74616
1436574_at,Znf41-ps,70005
1436575_at,Grin3a,242443
1436576_at,Fam26f,215900
1436577_at,Arhgef9,236915
1436578_at,Ermn,77767
1436579_s_at,Itsn1,16443
1436580_at,,
1436581_at,Ttc14,67120
1436582_at,Zdhhc15,108672
1436583_at,Dscc1,72107
1436584_at,Spry2,24064
1436585_at,BB182297,99463
1436586_x_at,Rps14,20044
1436587_at,Wdr38,76646
1436588_at,Rttn,246102
1436589_x_at,Prkd2,101540
1436590_at,Ppp1r3b,244416
1436591_at,Vsig10,231668
1436592_at,Zfp811,240063
1436593_at,1700016K19Rik,74230
1436594_at,Zfp719,210105
1436595_at,Rbm34,52202
1436596_at,H2afv,77605
1436597_at,Ankhd1,108857
1436598_at,Icos,54167
1436599_at,,
1436600_at,Tox3,244579
1436601_at,Fbxo46,243867
1436602_x_at,Cacna1b,12287
1436603_at,Tbl2,27368
1436604_at,Ttll3,101100
1436605_at,Tkt,21881
1436606_at,,
1436607_a_at,Kidins220,77480
1436608_at,Pced1b,239647
1436609_a_at,Lrpap1,16976
1436610_at,Ankrd12,106585
1436611_at,Slc39a12,277468
1436612_at,2410004I01Rik,69739
1436613_at,Coro6,216961
1436614_at,3-Mar,320253
1436615_a_at,Otc,18416
1436616_at,Inpp4a,269180
1436617_at,Cetn4,207175
1436618_at,Sfxn5,94282
1436619_at,D630045M09Rik,432777
1436620_at,Cep95,320162
1436621_at,Srcin1,56013
1436622_at,Iqsec2,245666
1436623_at,Entpd7,93685
1436624_at,Dnm3,103967
1436625_at,Fcgr1,14129
1436626_at,Tspan11,68498
1436627_at,Airn /// Airn,104103
1436628_at,Ulk4,209012
1436629_at,Tmem91,320208
1436630_at,,
1436631_at,Ctnna1,12385
1436632_at,Ubn2,320538
1436633_at,Gm11772 /// Gm11772,
1436634_at,Robo3,19649
1436635_at,Ube2z,268470
1436636_at,,
1436637_at,,
1436638_at,Firre,103012
1436639_at,Bola2,66162
1436640_x_at,Agpat4,68262
1436641_at,AI415730,107166
1436642_x_at,AW047730,99870
1436643_x_at,Hamp2,66438
1436644_x_at,Tmem25,71687
1436645_a_at,Cnot4,53621
1436646_at,,
1436647_at,Cdan1 /// Ttbk2,68968 /// 140810
1436648_at,Nanos1,332397
1436649_at,Ikzf3,22780
1436650_at,Filip1,70598
1436651_at,Prdm11,100042784
1436652_at,5830418K08Rik,319675
1436653_at,Tctex1d4,242646
1436654_at,Gen1,209334
1436655_at,Lonp2,66887
1436656_at,Tmem150c,231503
1436657_at,Gm11744,100038570
1436658_at,B130024G19Rik,434198
1436659_at,Dclk1,13175
1436660_at,Rrbp1,81910
1436661_at,Dpp10,269109
1436662_at,Sorcs1,58178
1436663_at,AI846148,68229
1436664_a_at,Slc35a2,22232
1436665_a_at,Ltbp4,108075
1436666_at,,
1436667_at,Slc6a20b,22599
1436668_at,Fam86,70511
1436669_at,1700019G17Rik,75541
1436670_x_at,1700019G17Rik,75541
1436671_at,Vsig8,240916
1436672_at,Grk5,14773
1436673_at,Dcun1d3,233805
1436674_at,Rundc3a,51799
1436675_at,Wdr63,242253
1436676_at,Mapk8ip3,30957
1436677_at,1810032O08Rik,66293
1436678_at,Sgcb,24051
1436679_at,Tecpr1,70381
1436680_s_at,Ddb2,107986
1436681_x_at,Sf3b6,66055
1436682_at,Tmsb10,19240
1436683_at,1700011M02Rik,75443
1436684_a_at,Riok2,67045
1436685_at,Fam181a,100504156
1436686_at,Gm10193 /// Zfp706,68036 /// 100042023
1436687_x_at,Gm10193 /// Zfp706,68036 /// 100042023
1436688_x_at,Rpl14 /// Rpl14-ps1,67115 /// 100040970
1436689_a_at,Aldh9a1,56752
1436690_at,Lrba,80877
1436691_x_at,Gm21399 /// Prdx1,18477 /// 100862012
1436692_at,E130308A19Rik,230259
1436693_x_at,Slc35e4,103710
1436694_s_at,Neurod4,11923
1436695_x_at,Elmod3,232089
1436696_x_at,Ceacam11,66996
1436697_at,,
1436698_x_at,Tmem204,407831
1436699_x_at,Rpl18,19899
1436700_a_at,,
1436701_at,Trim61,260296
1436702_at,Nat8l,269642
1436703_x_at,Snapc2,102209
1436704_x_at,Mthfd1,108156
1436705_at,Mmgt1,236792
1436706_at,Mmgt1,236792
1436707_x_at,Ncaph,215387
1436708_x_at,Mcm4,17217
1436709_at,Emc1,230866
1436710_at,Zswim4,212168
1436711_at,Actr5,109275
1436712_at,Pla2g4c,232889
1436713_s_at,Meg3,17263
1436714_at,Lpp,210126
1436715_s_at,Cdipt,52858
1436716_at,Ppp1r14b,18938
1436717_x_at,Hbb-y,15135
1436718_at,Nxph1,18231
1436719_at,Slc35f1,215085
1436720_s_at,Oog3,100012
1436721_x_at,Oog3,100012
1436722_a_at,Actb,11461
1436723_at,Cenpi,102920
1436724_a_at,Eif2d,16865
1436725_at,Arhgef39,230098
1436726_s_at,Sptlc1,268656
1436727_x_at,Sptlc1,268656
1436728_s_at,Rtel1,269400
1436729_at,Afap1,70292
1436730_at,Clcc1,229725
1436731_at,Zfp385b,241494
1436732_s_at,Fbxw8,231672
1436733_at,E130309F12Rik,272031
1436734_at,E130309F12Rik,272031
1436735_at,Nsun3,106338
1436736_x_at,Nrep,27528
1436737_a_at,Sorbs1,20411
1436738_at,Pif1,208084
1436739_at,Agtr1a,11607
1436740_at,2610005L07Rik,381598
1436741_at,Obox5,252829
1436742_a_at,Accsl,381411
1436743_at,Cadm2,239857
1436744_x_at,Fbxw14 /// Fbxw28,50757 /// 668758
1436745_at,Gorab,98376
1436746_at,Wnk1,232341
1436747_at,Gm7367 /// Ubald2,319370 /// 664849
1436748_at,,
1436749_at,Mesdc2,67943
1436750_a_at,Oxct1,67041
1436751_at,Wee2,381759
1436752_at,Tbccd1,70573
1436753_at,Adck5,268822
1436754_at,Tmem179,104885
1436755_at,Itih5,209378
1436756_x_at,Hadh,15107
1436757_a_at,Cox6b1,110323
1436758_at,Hdac4,208727
1436759_x_at,Cnn3,71994
1436760_a_at,Gm15501 /// LOC101055915 /// Rps8,20116 /// 100040298 /// 101055915
1436761_s_at,Fam13c,71721
1436762_x_at,Elp3,74195
1436763_a_at,Klf9,16601
1436764_at,Pard3,93742
1436765_at,Pard3,93742
1436766_at,Luc7l2,192196
1436767_at,Luc7l2,192196
1436768_x_at,Arhgef40,268739
1436769_at,Psma1,26440
1436770_x_at,Psma1,26440
1436771_x_at,Pgd,110208
1436772_at,,
1436773_x_at,Marveld1,277010
1436774_at,Sel1l,20338
1436775_a_at,Ankrd17,81702
1436776_x_at,Slc7a4,224022
1436777_at,Mars2,212679
1436778_at,Cybb,13058
1436779_at,Cybb,13058
1436780_at,Ogt,108155
1436781_at,Man2b1,17159
1436782_at,Svs3a /// Svs3b,64335 /// 329557
1436783_x_at,Ywhab,54401
1436784_x_at,Sf3b4,107701
1436785_a_at,Sec14l3,380683
1436786_at,Sec14l3,380683
1436787_x_at,Sec14l3,380683
1436788_at,Acp2,11432
1436789_at,Ccnjl,380694
1436790_a_at,Sox11,20666
1436791_at,Wnt5a,22418
1436792_at,Whamm,434204
1436793_at,St18,240690
1436794_at,Nlrp4f,97895
1436795_at,Cnst,226744
1436796_at,Snhg4,100503380
1436797_a_at,Surf4,20932
1436798_at,Gm5451 /// Rpl9,20005 /// 432768
1436799_at,Enox1,239188
1436800_at,Fstl5,213262
1436801_x_at,Cdc42ep4,56699
1436802_at,Ilf3,16201
1436803_a_at,Ndufb9,66218
1436804_s_at,Scyl1,78891
1436805_at,Ubash3b,72828
1436806_at,Trim62,67525
1436807_x_at,Trim62,67525
1436808_x_at,Mcm5,17218
1436809_a_at,Spin1,20729
1436810_x_at,Uqcc2,67267
1436811_at,Kctd3,226823
1436812_at,Fkrp,243853
1436813_x_at,Khsrp,16549
1436814_at,1810010D01Rik,100040049
1436815_x_at,1810010D01Rik,100040049
1436816_at,Nup133,234865
1436817_at,Exoc5,105504
1436818_a_at,Msi2,76626
1436819_at,6-Sep,56526
1436820_at,Kctd11,216858
1436821_at,Plcxd3,239318
1436822_x_at,Gm10362 /// Gm6133 /// Hk1 /// LOC101056140 /// Rpl17 /// Rpl17-ps10 /// Rpl17-ps9,15275 /// 319195 /// 620155 /// 100040929 /// 100042880 /// 100043872 /// 101056140
1436823_x_at,Hbb-y,15135
1436824_x_at,Rnf26,213211
1436825_a_at,A630095E13Rik,235973
1436826_at,Tmtc3,237500
1436827_at,Garem,381126
1436828_a_at,Tpd52l2,66314
1436829_at,Trim67,330863
1436830_at,Marveld1,277010
1436831_at,Iqub,214704
1436832_at,Smim20,66278
1436833_x_at,Ttll1,319953
1436834_x_at,Mdh1,17449
1436835_at,Crk,12928
1436836_x_at,Cnn3,71994
1436837_at,Mael,98558
1436838_x_at,Cotl1,72042
1436839_at,Ccdc71l,72123
1436840_x_at,Rpl35,66489
1436841_at,Fam63b,235461
1436842_at,Fam63b,235461
1436843_at,Rbm12b2,77604
1436844_at,Pura,19290
1436845_at,Axin2,12006
1436846_x_at,Ywhaq,22630
1436847_s_at,Cdca8,52276
1436848_x_at,Impa1,55980
1436849_x_at,Gaa,14387
1436850_at,Creg2,263764
1436851_at,Pkn1 /// Ptger1,19216 /// 320795
1436852_at,E130308A19Rik,230259
1436853_a_at,Snca,20617
1436854_at,Trpc2,22064
1436855_at,Ptprs,19280
1436856_x_at,Tars2,71807
1436857_at,Defa21 /// Defa22,66298 /// 382059
1436858_at,Mbnl2,105559
1436859_at,Arl14ep,212772
1436860_at,Senp7,66315
1436861_at,Il7,16196
1436862_at,Doc2a,13446
1436863_at,1700010I14Rik,66931
1436864_at,,
1436865_at,Slc26a11,268512
1436866_at,Efna5,13640
1436867_at,Srl,106393
1436868_at,Rtn4rl1,237847
1436869_at,Shh,20423
1436870_s_at,Afap1l2,226250
1436871_at,Srsf7,225027
1436872_at,Tacc3,21335
1436873_at,Fam26d,270711
1436874_x_at,Slc25a5,11740
1436875_at,Dnm3,103967
1436876_at,Rgs7bp,52882
1436877_at,Lrch2,210297
1436878_at,Baalc,118452
1436879_x_at,Afp,11576
1436880_at,Afp,11576
1436881_x_at,Afp,11576
1436882_at,Ubl5,66177
1436883_at,Mbtps2,270669
1436884_x_at,Ewsr1,14030
1436885_a_at,Cherp,27967
1436886_x_at,Xab2,67439
1436887_x_at,Grwd1,101612
1436888_at,Nhlh2,18072
1436889_at,Gabra1,14394
1436890_at,Uap1l1,227620
1436891_at,Usp15,14479
1436892_at,Spred2,114716
1436893_a_at,7-Mar,57438
1436894_at,Ildr2,100039795
1436895_at,Arap2,212285
1436896_at,Ints9,210925
1436897_at,Mfhas1,52065
1436898_at,Sfpq,71514
1436899_at,Zufsp,72580
1436900_x_at,Leprot,230514
1436901_at,Notch4,18132
1436902_x_at,Tmsb10,19240
1436903_at,Ubqln3,244178
1436904_at,Med13,327987
1436905_x_at,Laptm5,16792
1436906_at,Rnf166,68718
1436907_at,Nav1,215690
1436908_at,Pcm1,18536
1436909_at,Slc25a44,229517
1436910_at,Rasal2,226525
1436911_at,Ss18l1,269397
1436912_at,Cacnb4,12298
1436913_at,Cdc14a,229776
1436914_at,Ctdspl2,329506
1436915_x_at,Laptm4b,114128
1436916_at,Tmem108,81907
1436917_s_at,Gpsm1,67839
1436918_at,Dyrk2,69181
1436919_at,Trp53i11,277414
1436920_at,Pcdh17,219228
1436921_at,Atp7a,11977
1436922_at,Lrr1,69706
1436923_at,Rab2b,76338
1436924_x_at,Rpl31 /// Rpl31-ps12,114641 /// 665562
1436925_at,Foxn3,71375
1436926_at,Esrrb,26380
1436927_at,Cypt10 /// Cypt4 /// Cypt9,235067 /// 664724 /// 664726
1436928_s_at,Adcy3,104111
1436929_x_at,Adcy3,104111
1436930_x_at,Hmbs,15288
1436931_at,Rfx4,71137
1436932_at,Grhl3,230824
1436933_at,,
1436934_s_at,Aco2,11429
1436935_x_at,Clns1a,12729
1436936_s_at,Xist,213742
1436937_at,Rbms3,207181
1436938_at,Rbms3,207181
1436939_at,Unc45b,217012
1436940_at,Purb,19291
1436941_at,Nxpe3,385658
1436942_at,A930035D04Rik,320946
1436943_at,Cyb5d2,192986
1436944_x_at,Pisd-ps1 /// Pisd-ps3,66776 /// 236604
1436945_x_at,Stim1,20866
1436946_s_at,Gm15776 /// Gng5,14707 /// 100043507
1436947_a_at,Txnl1,53382
1436948_a_at,Tmem255a,245386
1436949_a_at,Tceb2,67673
1436950_at,Crkl,12929
1436951_x_at,Txndc9,98258
1436952_at,Klf9,16601
1436953_at,Wipf1,215280
1436954_at,Wipf1,215280
1436955_at,Tssc1,380752
1436956_at,AK077428,
1436957_at,Gabra3,14396
1436958_x_at,Tpm3,59069
1436959_x_at,Nsmf,56876
1436960_at,Brd3,67382
1436961_at,Hspa12a,73442
1436962_at,Prdm6,225518
1436963_x_at,Tmem179b,67706
1436964_at,D7Ertd715e,52480
1436965_at,Emilin3,280635
1436966_at,Peli2,93834
1436967_at,Ankrd11,77087
1436968_x_at,Klhl24,75785
1436969_at,Erich3,209601
1436970_a_at,Pdgfrb,18596
1436971_x_at,Ywhaz,22631
1436972_at,Gpr61,229714
1436973_at,Cct8,12469
1436974_at,Tmem88b,320587
1436975_at,Pom121l2,195236
1436976_a_at,Yod1,226418
1436977_at,,
1436978_at,Wnt9a,216795
1436979_x_at,Rbm14,56275
1436980_x_at,Cnot2,72068
1436981_a_at,Ywhaz,22631
1436982_at,Tnrc6b,213988
1436983_at,Crebbp,12914
1436984_at,Abi2,329165
1436985_at,Zfp644,52397
1436986_at,Sntb2,20650
1436987_at,Ism1,319909
1436988_at,Ism1,319909
1436989_s_at,Slc12a6,107723
1436990_s_at,Chchd10,103172
1436991_x_at,Gsn,227753
1436992_x_at,Vdac1,22333
1436993_x_at,Pfn2,18645
1436994_a_at,Hist1h1c,50708
1436995_a_at,Gm15772 /// Rpl26,19941 /// 100034726
1436996_x_at,Lyz1,17110
1436997_x_at,Sh3bgrl,56726
1436998_at,Sowaha,237761
1436999_at,Pid1,98496
1437000_at,Dgkq,110524
1437001_at,Gsk3b,56637
1437002_at,Fam73a,215708
1437003_at,,
1437004_at,Trim43a,547109
1437005_a_at,Rpl18,19899
1437006_x_at,Becn1,56208
1437007_x_at,Usp39,28035
1437008_x_at,Tmem109,68539
1437009_a_at,Rnf115,67845
1437010_a_at,Oaz3,53814
1437011_x_at,Oaz3,53814
1437012_x_at,Rapgef3,223864
1437013_x_at,Atp6v0b,114143
1437014_x_at,Gm21399 /// Prdx1,18477 /// 100862012
1437015_x_at,Pla2g1b,18778
1437016_x_at,Rap2c,72065
1437017_at,Xxylt1,268880
1437018_at,Pnma2,239157
1437019_at,Fam25c,69134
1437020_at,Ep400,75560
1437021_at,Arl13b,68146
1437022_at,Ubn2,320538
1437023_at,Zfp12,231866
1437024_at,Smpd4,77626
1437025_at,Cd28,12487
1437026_at,Tstd2,272027
1437027_x_at,Rnps1,19826
1437028_at,Sftpb,20388
1437029_at,Tacr3,21338
1437030_at,Plcd4,18802
1437031_at,Acsl6,216739
1437032_x_at,Rbm14,56275
1437033_a_at,Skp2,27401
1437034_x_at,Marcks,17118
1437035_x_at,Rnf14,56736
1437036_at,Snd1,56463
1437037_x_at,Snd1,56463
1437038_x_at,Actl9,69481
1437039_at,Cops2,12848
1437040_at,Etnk2,214253
1437041_at,Pnisr,66625
1437042_at,Arnt,11863
1437043_a_at,Mvb12a,73711
1437044_a_at,Gba,14466
1437045_at,Mapk8,26419
1437046_x_at,Fam63a,75007
1437047_at,Zfp664,269704
1437048_x_at,Stxbp2,20911
1437049_at,,
1437050_s_at,Angel2,52477
1437051_at,Dffb,13368
1437052_s_at,Slc2a3,20527
1437053_x_at,Api5,11800
1437054_x_at,Prm1,19118
1437055_x_at,Mfsd1,66868
1437056_x_at,Crispld2,78892
1437057_at,Megf6,230971
1437058_at,Megf6,230971
1437059_at,Sox21,223227
1437060_at,Olfm4,380924
1437061_at,Mbd1,17190
1437062_s_at,Phyhipl,70911
1437063_at,Fem1a,14154
1437064_at,Ar,11835
1437065_at,Zbtb20,56490
1437066_at,Zbtb20,56490
1437067_at,Phtf2,68770
1437068_at,Cenpk,60411
1437069_at,Osbpl8,237542
1437070_at,Cdc14b,218294
1437071_at,Eif1ax,66235
1437072_at,Arhgap25,232201
1437073_x_at,,
1437074_at,Snx5,69178
1437075_at,Frmd3,242506
1437076_at,A930017M01Rik,239410
1437077_at,Dcun1d2,102323
1437078_at,LOC102641458 /// Vps52,224705 /// 102641458
1437079_at,Slc18a2,214084
1437080_s_at,Psmd11,69077
1437081_at,Timp2,21858
1437082_at,Akap9,100986
1437083_at,Tmem169,271711
1437084_at,Padi6,242726
1437085_at,D630039A03Rik,242484
1437086_at,Ascl1,17172
1437087_at,,
1437088_at,Sdad1,231452
1437089_at,Pyroxd2,74580
1437090_at,Ccdc63,330188
1437091_at,Asic4,241118
1437092_at,Clip4,78785
1437093_at,Dnaic1,68922
1437094_x_at,Dnaic1,68922
1437095_at,Tspan18,241556
1437096_at,Ttc29,73301
1437097_at,Zbed3,72114
1437098_x_at,Ttc30a2,620631
1437099_x_at,Hnrnpf,98758
1437100_x_at,Pim3,223775
1437101_at,Lats2,50523
1437102_at,Ythdf1,228994
1437103_at,Igf2bp2,319765
1437104_at,Arfgef1,211673
1437105_at,Kdm5a,214899
1437106_at,Kdm5a,214899
1437107_at,Rab6b,270192
1437108_at,Lsm6,78651
1437109_s_at,Lsm6,78651
1437110_at,2810474O19Rik,67246
1437111_at,,
1437112_at,Pld1,18805
1437113_s_at,Pld1,18805
1437114_at,Crebrf,77128
1437115_at,Phrf1,101471
1437116_at,Letmd1,68614
1437117_at,Acap1,216859
1437118_at,Usp7,252870
1437119_at,Ern1,78943
1437120_at,Snx30,209131
1437121_at,Dennd1c,70785
1437122_at,Bcl2,12043
1437123_at,Mmrn2,105450
1437124_at,A630052C17Rik,320757
1437125_at,Camk2a,12322
1437126_at,,
1437127_at,Zfp945,240041
1437128_a_at,Zfp945,240041
1437129_at,Mgea5,76055
1437130_at,Zbtbd6,432879
1437131_x_at,Mrpl11,66419
1437132_x_at,Nedd9,18003
1437133_x_at,Akr1b3 /// Gm6644,11677 /// 626009
1437134_at,Gm15393 /// Gm15393,
1437135_at,Fbxw10,213980
1437136_at,AK088937,
1437137_at,Tmem255a,245386
1437138_at,Foxm1,14235
1437139_at,Glra1,14654
1437140_at,Fam221b,242408
1437141_x_at,Dym,69190
1437142_a_at,Pigo,56703
1437143_a_at,Tmx1,72736
1437144_x_at,Psma6,26443
1437145_s_at,Cysrt1,67859
1437146_x_at,Coro7,78885
1437147_at,Gabrg2,14406
1437148_at,Arpc2,76709
1437149_at,Slc6a6,21366
1437150_at,Fam110b,242297
1437151_at,Usp22,216825
1437152_at,Mex3b,108797
1437153_at,Gm13084 /// Oog2,381569 /// 381570
1437154_at,Cep170,545389
1437155_a_at,Wwtr1,97064
1437156_at,Necab1,69352
1437157_at,,
1437158_at,Nipbl,71175
1437159_at,Tmppe,100504715
1437160_at,Nlgn1,192167
1437161_x_at,Rbpms,19663
1437162_at,,
1437163_x_at,Gtf2h4,14885
